4,ISTJ,"I am in the party interact with a few, known to me|||I am realistic than speculative|||it is worst to have your �head in the clouds�.|||i am more impressed by the principles.|||i am more drawn towards the convincing.|||I prefer to do work to deadlines.|||i tend to choose things rather carefully.|||In the party, i am leave early with decreased energy|||I am attracted to the sensible people.|||i am interested in what is actual.|||i am more swayed by laws than circumstances.|||in approaching others, i am objective|||i am punctual.|||i like things completed.|||in my social group,i am keep abreast of others happenings.|||in doing things,i do it your own way.|||i think writers should express things more by use of analogy|||i request consistency of thought.|||i am comfortable in making logical judgments.|||i want things settled and decided.|||i am serious and determined.|||i am in phoning rehearse what you will say|||facts speak for themselves.|||visionaries are somewhat annoying.|||i am a cool-headed person.|||it is worse to be merciless.|||events should occur randomly and by chance|||i feel better for having the option to buy.|||In company, i always initiate conversation.|||common sense is rarely questionable.|||children often do not make themselves useful enough.|||i am more comfortable with standards.|||i am firm than gentle.|||it is more admirable to the ability to organize and be methodical.|||i put more value on open-minded.|||new interactions with others stimulate and energize me.|||i am a practical sort of person.|||i see how others see.|||it is more satisfying to arrive at agreement on an issue|||what rule me is my head.|||i am comfortable with work that is contracted.|||i look for the orderly.|||i prefer many friends with brief contact.|||i go more by facts|||i am more interested in production and distribution|||it is more compliment of There is a very logical person.|||i am unwavering.|||i prefer final and unalterable statement.|||i am comfortablebefore a decision|||i speak easily and at length with strangers.|||i trust my experience.|||i feel more practical than ingenious.|||the more complimented person is with clear reason.|||i am fair-minded.|||it is preferable to make sure things are arranged.|||things in a relationship should be random and circumstantial.|||when phone bell rings, i hasten to get to it first.|||i feel in myself the a strong sense of reality.|||i drawn to fundamentals.|||it is wrong to be too passionate.|||i am soft-hearted.|||i like the situation structured and scheduled.|||i am routinized than whimsical.|||i am easy to approach.|||i prefer the more figurative.|||it is harder for me to identify with others.|||i wish for myself the  strength of compassion.|||it is faulty to being critical.|||i prefer planned event.|||i am deliberate than spontaneous|||"
5,ISFJ,"I am in the party interact with a few, known to me|||I am realistic than speculative|||it is worst to have your �head in the clouds�.|||i am more impressed by the emotions.|||i am more drawn towards the touching.|||I prefer to do work to deadlines.|||i tend to choose things rather carefully.|||In the party, i am stay late, with increasing energy.|||I am attracted to the sensible people.|||i am interested in what is actual.|||i am more swayed by laws than circumstances.|||in approaching others, i am objective|||i am leisurely.|||i like things incomplete.|||in my social group,i am get behind on the news.|||in doing things,i do it your own way.|||i think writers should express things more by use of analogy|||i request consistency of thought.|||i am comfortable in making logical judgments.|||i want things settled and decided.|||i am easy-going|||i am in phoning rarely question that it will all be said.|||facts speak for themselves.|||visionaries are rather fascinating.|||i am a cool-headed person.|||it is worse to be unjust.|||events should occur by careful selection and choice.|||i feel better for having purchased.|||In company, i always initiate conversation.|||common sense is frequently questionable|||children often do not make themselves useful enough.|||i am more comfortable with standards.|||i am firm than gentle.|||it is more admirable to his ability to adapt and make do.|||i put more value on open-minded.|||new interactions with others stimulate and energize me.|||i am a fanciful sort of person.|||i see how others are useful.|||it is more satisfying to discuss an issue thoroughly.|||what rule me is my head.|||i am comfortable with work that is contracted.|||i look for whatever turns up.|||i prefer a few friends with more lengthy contact.|||i go more by facts|||i am more interested in design and research|||it is more compliment of There is a very logical person.|||i am unwavering.|||i prefer final and unalterable statement.|||i am comfortableafter a decision|||i find little to say to strangers|||i trust my experience.|||i feel more practical than ingenious.|||the more complimented person is with strong feeling.|||i am fair-minded.|||it is preferable to make sure things are arranged.|||things in a relationship should be re-negotiable.|||when phone bell rings, i hope someone else will answer.|||i feel in myself the a strong sense of reality.|||i drawn to fundamentals.|||it is wrong to be too objective.|||i am soft-hearted.|||i like the situation structured and scheduled.|||i am whimsical than routinized.|||i am easy to approach.|||i prefer the more figurative.|||it is harder for me to identify with others.|||i wish for myself the  clarity of reason.|||it is faulty to being critical.|||i prefer planned event.|||i am deliberate than spontaneous|||"
6,ISTJ,"I am in the party interact with a few, known to me|||I am speculative than realistic|||it is worst to have your �head in the clouds�.|||i am more impressed by the emotions.|||i am more drawn towards the convincing.|||I prefer to do work to deadlines.|||i tend to choose things rather carefully.|||In the party, i am stay late, with increasing energy.|||I am attracted to the imaginative people|||i am interested in what is possible|||i am more swayed by circumstances than laws|||in approaching others, i am objective|||i am punctual.|||i like things incomplete.|||in my social group,i am keep abreast of others happenings.|||in doing things,i do it your own way.|||i think writers should �say what they mean and mean what they say�.|||i request consistency of thought.|||i am comfortable in making logical judgments.|||i want things settled and decided.|||i am easy-going|||i am in phoning rarely question that it will all be said.|||facts illustrate principles|||visionaries are rather fascinating.|||i am a cool-headed person.|||it is worse to be unjust.|||events should occur by careful selection and choice.|||i feel better for having the option to buy.|||In company, i always initiate conversation.|||common sense is rarely questionable.|||children often do not make themselves useful enough.|||i am more comfortable with feelings|||i am gentle than firm.|||it is more admirable to his ability to adapt and make do.|||i put more value on open-minded.|||new interactions with others tax your reserves.|||i am a fanciful sort of person.|||i see how others see.|||it is more satisfying to discuss an issue thoroughly.|||what rule me is my heart.|||i am comfortable with work that is done on a casual basis.|||i look for whatever turns up.|||i prefer a few friends with more lengthy contact.|||i go more by facts|||i am more interested in design and research|||it is more compliment of There is a very sentimental person.|||i am devoted.|||i prefer final and unalterable statement.|||i am comfortableafter a decision|||i find little to say to strangers|||i trust my hunch.|||i feel more ingenious than practical.|||the more complimented person is with strong feeling.|||i am sympathetic.|||it is preferable to make sure things are arranged.|||things in a relationship should be re-negotiable.|||when phone bell rings, i hasten to get to it first.|||i feel in myself the a vivid imagination.|||i drawn to fundamentals.|||it is wrong to be too objective.|||i am soft-hearted.|||i like the situation structured and scheduled.|||i am routinized than whimsical.|||i am easy to approach.|||i prefer the more literal.|||it is harder for me to identify with others.|||i wish for myself the  strength of compassion.|||it is faulty to being indiscriminate.|||i prefer planned event.|||i am deliberate than spontaneous|||"
7,INTJ,"I am in the party interact with a few, known to me|||I am realistic than speculative|||it is worst to be �in a rut|||i am more impressed by the principles.|||i am more drawn towards the convincing.|||I prefer to do work to deadlines.|||i tend to choose things rather carefully.|||In the party, i am stay late, with increasing energy.|||I am attracted to the imaginative people|||i am interested in what is possible|||i am more swayed by circumstances than laws|||in approaching others, i am personal.|||i am leisurely.|||i like things completed.|||in my social group,i am get behind on the news.|||in doing things,i do it the usual way.|||i think writers should �say what they mean and mean what they say�.|||i request harmonious human relationships|||i am comfortable in making value judgments|||i want things settled and decided.|||i am easy-going|||i am in phoning rarely question that it will all be said.|||facts speak for themselves.|||visionaries are somewhat annoying.|||i am a cool-headed person.|||it is worse to be merciless.|||events should occur randomly and by chance|||i feel better for having the option to buy.|||In company, i always wait to be approached|||common sense is rarely questionable.|||children often do not make themselves useful enough.|||i am more comfortable with feelings|||i am gentle than firm.|||it is more admirable to his ability to adapt and make do.|||i put more value on open-minded.|||new interactions with others tax your reserves.|||i am a fanciful sort of person.|||i see how others see.|||it is more satisfying to discuss an issue thoroughly.|||what rule me is my heart.|||i am comfortable with work that is contracted.|||i look for whatever turns up.|||i prefer a few friends with more lengthy contact.|||i go more by principles|||i am more interested in production and distribution|||it is more compliment of There is a very logical person.|||i am unwavering.|||i prefer final and unalterable statement.|||i am comfortableafter a decision|||i find little to say to strangers|||i trust my experience.|||i feel more practical than ingenious.|||the more complimented person is with strong feeling.|||i am fair-minded.|||it is preferable to just let things happen.|||things in a relationship should be re-negotiable.|||when phone bell rings, i hope someone else will answer.|||i feel in myself the a strong sense of reality.|||i drawn to overtones.|||it is wrong to be too passionate.|||i am soft-hearted.|||i like the situation structured and scheduled.|||i am whimsical than routinized.|||i am easy to approach.|||i prefer the more literal.|||it is harder for me to utilize others.|||i wish for myself the  strength of compassion.|||it is faulty to being critical.|||i prefer planned event.|||i am spontaneous than deliberate|||"
8,ISTJ,"I am in the party interact with a few, known to me|||I am realistic than speculative|||it is worst to have your �head in the clouds�.|||i am more impressed by the principles.|||i am more drawn towards the convincing.|||I prefer to do work to deadlines.|||i tend to choose things rather carefully.|||In the party, i am leave early with decreased energy|||I am attracted to the sensible people.|||i am interested in what is possible|||i am more swayed by laws than circumstances.|||in approaching others, i am objective|||i am leisurely.|||i like things incomplete.|||in my social group,i am get behind on the news.|||in doing things,i do it your own way.|||i think writers should �say what they mean and mean what they say�.|||i request harmonious human relationships|||i am comfortable in making logical judgments.|||i want things settled and decided.|||i am easy-going|||i am in phoning rarely question that it will all be said.|||facts speak for themselves.|||visionaries are somewhat annoying.|||i am a cool-headed person.|||it is worse to be merciless.|||events should occur randomly and by chance|||i feel better for having the option to buy.|||In company, i always initiate conversation.|||common sense is rarely questionable.|||children often do not exercise their fantasy enough.|||i am more comfortable with feelings|||i am firm than gentle.|||it is more admirable to his ability to adapt and make do.|||i put more value on open-minded.|||new interactions with others stimulate and energize me.|||i am a practical sort of person.|||i see how others are useful.|||it is more satisfying to arrive at agreement on an issue|||what rule me is my heart.|||i am comfortable with work that is contracted.|||i look for whatever turns up.|||i prefer a few friends with more lengthy contact.|||i go more by principles|||i am more interested in design and research|||it is more compliment of There is a very logical person.|||i am unwavering.|||i prefer final and unalterable statement.|||i am comfortableafter a decision|||i speak easily and at length with strangers.|||i trust my experience.|||i feel more practical than ingenious.|||the more complimented person is with strong feeling.|||i am fair-minded.|||it is preferable to just let things happen.|||things in a relationship should be random and circumstantial.|||when phone bell rings, i hope someone else will answer.|||i feel in myself the a strong sense of reality.|||i drawn to fundamentals.|||it is wrong to be too passionate.|||i am soft-hearted.|||i like the situation structured and scheduled.|||i am routinized than whimsical.|||i am easy to approach.|||i prefer the more literal.|||it is harder for me to identify with others.|||i wish for myself the  clarity of reason.|||it is faulty to being critical.|||i prefer planned event.|||i am deliberate than spontaneous|||"
9,ESFJ,"I am in the party interact with many, including strangers|||I am realistic than speculative|||it is worst to have your �head in the clouds�.|||i am more impressed by the emotions.|||i am more drawn towards the touching.|||I prefer to do work just �whenever�.|||i tend to choose things rather carefully.|||In the party, i am stay late, with increasing energy.|||I am attracted to the imaginative people|||i am interested in what is possible|||i am more swayed by laws than circumstances.|||in approaching others, i am personal.|||i am punctual.|||i like things incomplete.|||in my social group,i am keep abreast of others happenings.|||in doing things,i do it the usual way.|||i think writers should �say what they mean and mean what they say�.|||i request consistency of thought.|||i am comfortable in making logical judgments.|||i want things settled and decided.|||i am easy-going|||i am in phoning rarely question that it will all be said.|||facts illustrate principles|||visionaries are somewhat annoying.|||i am a cool-headed person.|||it is worse to be unjust.|||events should occur randomly and by chance|||i feel better for having purchased.|||In company, i always initiate conversation.|||common sense is frequently questionable|||children often do not make themselves useful enough.|||i am more comfortable with feelings|||i am firm than gentle.|||it is more admirable to the ability to organize and be methodical.|||i put more value on open-minded.|||new interactions with others stimulate and energize me.|||i am a practical sort of person.|||i see how others see.|||it is more satisfying to discuss an issue thoroughly.|||what rule me is my heart.|||i am comfortable with work that is contracted.|||i look for the orderly.|||i prefer a few friends with more lengthy contact.|||i go more by facts|||i am more interested in design and research|||it is more compliment of There is a very logical person.|||i am devoted.|||i prefer final and unalterable statement.|||i am comfortableafter a decision|||i find little to say to strangers|||i trust my experience.|||i feel more practical than ingenious.|||the more complimented person is with strong feeling.|||i am sympathetic.|||it is preferable to make sure things are arranged.|||things in a relationship should be random and circumstantial.|||when phone bell rings, i hope someone else will answer.|||i feel in myself the a strong sense of reality.|||i drawn to fundamentals.|||it is wrong to be too passionate.|||i am soft-hearted.|||i like the situation structured and scheduled.|||i am routinized than whimsical.|||i am easy to approach.|||i prefer the more literal.|||it is harder for me to identify with others.|||i wish for myself the  clarity of reason.|||it is faulty to being indiscriminate.|||i prefer planned event.|||i am deliberate than spontaneous|||"
,Personality,text
0,INTJ,"I am in the party interact with a few, known to me|||I am realistic than speculative|||it is worst to be �in a rut|||i am more impressed by the principles.|||i am more drawn towards the convincing.|||I prefer to do work just �whenever�.|||i tend to choose things rather carefully.|||In the party, i am stay late, with increasing energy.|||I am attracted to the imaginative people|||i am interested in what is actual.|||i am more swayed by circumstances than laws|||in approaching others, i am objective|||i am leisurely.|||i like things incomplete.|||in my social group,i am get behind on the news.|||in doing things,i do it the usual way.|||i think writers should �say what they mean and mean what they say�.|||i request consistency of thought.|||i am comfortable in making logical judgments.|||i want things settled and decided.|||i am easy-going|||i am in phoning rarely question that it will all be said.|||facts speak for themselves.|||visionaries are somewhat annoying.|||i am a cool-headed person.|||it is worse to be unjust.|||events should occur by careful selection and choice.|||i feel better for having purchased.|||In company, i always initiate conversation.|||common sense is rarely questionable.|||children often do not exercise their fantasy enough.|||i am more comfortable with standards.|||i am gentle than firm.|||it is more admirable to his ability to adapt and make do.|||i put more value on open-minded.|||new interactions with others stimulate and energize me.|||i am a practical sort of person.|||i see how others are useful.|||it is more satisfying to arrive at agreement on an issue|||what rule me is my head.|||i am comfortable with work that is contracted.|||i look for whatever turns up.|||i prefer a few friends with more lengthy contact.|||i go more by facts|||i am more interested in design and research|||it is more compliment of There is a very logical person.|||i am devoted.|||i prefer final and unalterable statement.|||i am comfortableafter a decision|||i find little to say to strangers|||i trust my experience.|||i feel more practical than ingenious.|||the more complimented person is with clear reason.|||i am fair-minded.|||it is preferable to make sure things are arranged.|||things in a relationship should be re-negotiable.|||when phone bell rings, i hope someone else will answer.|||i feel in myself the a strong sense of reality.|||i drawn to fundamentals.|||it is wrong to be too objective.|||i am soft-hearted.|||i like the situation structured and scheduled.|||i am whimsical than routinized.|||i am somewhat reserved.|||i prefer the more literal.|||it is harder for me to identify with others.|||i wish for myself the  clarity of reason.|||it is faulty to being indiscriminate.|||i prefer unplanned event.|||i am spontaneous than deliberate|||"
1,INTJ,"I am in the party interact with a few, known to me|||I am realistic than speculative|||it is worst to be �in a rut|||i am more impressed by the emotions.|||i am more drawn towards the convincing.|||I prefer to do work just �whenever�.|||i tend to choose things rather carefully.|||In the party, i am stay late, with increasing energy.|||I am attracted to the sensible people.|||i am interested in what is possible|||i am more swayed by laws than circumstances.|||in approaching others, i am personal.|||i am punctual.|||i like things completed.|||in my social group,i am get behind on the news.|||in doing things,i do it your own way.|||i think writers should �say what they mean and mean what they say�.|||i request consistency of thought.|||i am comfortable in making value judgments|||i want things settled and decided.|||i am easy-going|||i am in phoning rarely question that it will all be said.|||facts speak for themselves.|||visionaries are somewhat annoying.|||i am a cool-headed person.|||it is worse to be unjust.|||events should occur by careful selection and choice.|||i feel better for having the option to buy.|||In company, i always initiate conversation.|||common sense is rarely questionable.|||children often do not make themselves useful enough.|||i am more comfortable with feelings|||i am firm than gentle.|||it is more admirable to the ability to organize and be methodical.|||i put more value on open-minded.|||new interactions with others stimulate and energize me.|||i am a practical sort of person.|||i see how others see.|||it is more satisfying to arrive at agreement on an issue|||what rule me is my heart.|||i am comfortable with work that is done on a casual basis.|||i look for the orderly.|||i prefer many friends with brief contact.|||i go more by principles|||i am more interested in production and distribution|||it is more compliment of There is a very logical person.|||i am unwavering.|||i prefer final and unalterable statement.|||i am comfortableafter a decision|||i find little to say to strangers|||i trust my experience.|||i feel more practical than ingenious.|||the more complimented person is with strong feeling.|||i am fair-minded.|||it is preferable to make sure things are arranged.|||things in a relationship should be re-negotiable.|||when phone bell rings, i hasten to get to it first.|||i feel in myself the a strong sense of reality.|||i drawn to fundamentals.|||it is wrong to be too passionate.|||i am soft-hearted.|||i like the situation structured and scheduled.|||i am routinized than whimsical.|||i am easy to approach.|||i prefer the more literal.|||it is harder for me to identify with others.|||i wish for myself the  clarity of reason.|||it is faulty to being indiscriminate.|||i prefer planned event.|||i am deliberate than spontaneous|||"
2,ENTP,"I am in the party interact with many, including strangers|||I am realistic than speculative|||it is worst to be �in a rut|||i am more impressed by the emotions.|||i am more drawn towards the convincing.|||I prefer to do work to deadlines.|||i tend to choose things somewhat impulsively.|||In the party, i am leave early with decreased energy|||I am attracted to the imaginative people|||i am interested in what is actual.|||i am more swayed by circumstances than laws|||in approaching others, i am objective|||i am punctual.|||i like things incomplete.|||in my social group,i am keep abreast of others happenings.|||in doing things,i do it your own way.|||i think writers should �say what they mean and mean what they say�.|||i request consistency of thought.|||i am comfortable in making value judgments|||i want things settled and decided.|||i am easy-going|||i am in phoning rehearse what you will say|||facts speak for themselves.|||visionaries are somewhat annoying.|||i am a warm-hearted person|||it is worse to be merciless.|||events should occur by careful selection and choice.|||i feel better for having purchased.|||In company, i always initiate conversation.|||common sense is rarely questionable.|||children often do not exercise their fantasy enough.|||i am more comfortable with feelings|||i am gentle than firm.|||it is more admirable to the ability to organize and be methodical.|||i put more value on open-minded.|||new interactions with others stimulate and energize me.|||i am a practical sort of person.|||i see how others are useful.|||it is more satisfying to discuss an issue thoroughly.|||what rule me is my heart.|||i am comfortable with work that is contracted.|||i look for whatever turns up.|||i prefer many friends with brief contact.|||i go more by principles|||i am more interested in production and distribution|||it is more compliment of There is a very sentimental person.|||i am unwavering.|||i prefer tentative and preliminary statement|||i am comfortableafter a decision|||i find little to say to strangers|||i trust my experience.|||i feel more ingenious than practical.|||the more complimented person is with clear reason.|||i am fair-minded.|||it is preferable to make sure things are arranged.|||things in a relationship should be random and circumstantial.|||when phone bell rings, i hope someone else will answer.|||i feel in myself the a strong sense of reality.|||i drawn to overtones.|||it is wrong to be too passionate.|||i am hard-headed.|||i like the situation structured and scheduled.|||i am whimsical than routinized.|||i am somewhat reserved.|||i prefer the more literal.|||it is harder for me to utilize others.|||i wish for myself the  clarity of reason.|||it is faulty to being critical.|||i prefer planned event.|||i am deliberate than spontaneous|||"
3,INTJ,"I am in the party interact with a few, known to me|||I am realistic than speculative|||it is worst to be �in a rut|||i am more impressed by the emotions.|||i am more drawn towards the convincing.|||I prefer to do work to deadlines.|||i tend to choose things rather carefully.|||In the party, i am leave early with decreased energy|||I am attracted to the sensible people.|||i am interested in what is possible|||i am more swayed by circumstances than laws|||in approaching others, i am personal.|||i am punctual.|||i like things completed.|||in my social group,i am get behind on the news.|||in doing things,i do it your own way.|||i think writers should express things more by use of analogy|||i request consistency of thought.|||i am comfortable in making value judgments|||i want things settled and decided.|||i am serious and determined.|||i am in phoning rarely question that it will all be said.|||facts speak for themselves.|||visionaries are somewhat annoying.|||i am a cool-headed person.|||it is worse to be unjust.|||events should occur by careful selection and choice.|||i feel better for having purchased.|||In company, i always wait to be approached|||common sense is frequently questionable|||children often do not make themselves useful enough.|||i am more comfortable with feelings|||i am gentle than firm.|||it is more admirable to his ability to adapt and make do.|||i put more value on open-minded.|||new interactions with others stimulate and energize me.|||i am a practical sort of person.|||i see how others are useful.|||it is more satisfying to discuss an issue thoroughly.|||what rule me is my heart.|||i am comfortable with work that is contracted.|||i look for the orderly.|||i prefer a few friends with more lengthy contact.|||i go more by facts|||i am more interested in production and distribution|||it is more compliment of There is a very sentimental person.|||i am devoted.|||i prefer final and unalterable statement.|||i am comfortableafter a decision|||i find little to say to strangers|||i trust my experience.|||i feel more practical than ingenious.|||the more complimented person is with clear reason.|||i am fair-minded.|||it is preferable to make sure things are arranged.|||things in a relationship should be re-negotiable.|||when phone bell rings, i hasten to get to it first.|||i feel in myself the a strong sense of reality.|||i drawn to fundamentals.|||it is wrong to be too objective.|||i am soft-hearted.|||i like the situation structured and scheduled.|||i am routinized than whimsical.|||i am easy to approach.|||i prefer the more literal.|||it is harder for me to identify with others.|||i wish for myself the  clarity of reason.|||it is faulty to being critical.|||i prefer planned event.|||i am spontaneous than deliberate|||"
4,INFJ,"I am in the party interact with a few, known to me|||I am realistic than speculative|||it is worst to be �in a rut|||i am more impressed by the emotions.|||i am more drawn towards the touching.|||I prefer to do work just �whenever�.|||i tend to choose things rather carefully.|||In the party, i am leave early with decreased energy|||I am attracted to the sensible people.|||i am interested in what is possible|||i am more swayed by laws than circumstances.|||in approaching others, i am personal.|||i am punctual.|||i like things completed.|||in my social group,i am keep abreast of others happenings.|||in doing things,i do it the usual way.|||i think writers should �say what they mean and mean what they say�.|||i request harmonious human relationships|||i am comfortable in making value judgments|||i want things settled and decided.|||i am easy-going|||i am in phoning rarely question that it will all be said.|||facts speak for themselves.|||visionaries are somewhat annoying.|||i am a warm-hearted person|||it is worse to be unjust.|||events should occur randomly and by chance|||i feel better for having purchased.|||In company, i always initiate conversation.|||common sense is rarely questionable.|||children often do not exercise their fantasy enough.|||i am more comfortable with standards.|||i am firm than gentle.|||it is more admirable to his ability to adapt and make do.|||i put more value on open-minded.|||new interactions with others tax your reserves.|||i am a practical sort of person.|||i see how others see.|||it is more satisfying to arrive at agreement on an issue|||what rule me is my heart.|||i am comfortable with work that is done on a casual basis.|||i look for whatever turns up.|||i prefer many friends with brief contact.|||i go more by principles|||i am more interested in production and distribution|||it is more compliment of There is a very sentimental person.|||i am unwavering.|||i prefer tentative and preliminary statement|||i am comfortableafter a decision|||i find little to say to strangers|||i trust my hunch.|||i feel more ingenious than practical.|||the more complimented person is with strong feeling.|||i am fair-minded.|||it is preferable to make sure things are arranged.|||things in a relationship should be random and circumstantial.|||when phone bell rings, i hasten to get to it first.|||i feel in myself the a vivid imagination.|||i drawn to overtones.|||it is wrong to be too objective.|||i am soft-hearted.|||i like the situation unstructured and unscheduled.|||i am routinized than whimsical.|||i am somewhat reserved.|||i prefer the more literal.|||it is harder for me to identify with others.|||i wish for myself the  clarity of reason.|||it is faulty to being indiscriminate.|||i prefer planned event.|||i am spontaneous than deliberate|||"
5,ESFP,"I am in the party interact with many, including strangers|||I am speculative than realistic|||it is worst to have your �head in the clouds�.|||i am more impressed by the principles.|||i am more drawn towards the touching.|||I prefer to do work just �whenever�.|||i tend to choose things somewhat impulsively.|||In the party, i am stay late, with increasing energy.|||I am attracted to the imaginative people|||i am interested in what is actual.|||i am more swayed by laws than circumstances.|||in approaching others, i am objective|||i am leisurely.|||i like things incomplete.|||in my social group,i am get behind on the news.|||in doing things,i do it the usual way.|||i think writers should �say what they mean and mean what they say�.|||i request harmonious human relationships|||i am comfortable in making value judgments|||i want things unsettled and undecided.|||i am easy-going|||i am in phoning rarely question that it will all be said.|||facts speak for themselves.|||visionaries are somewhat annoying.|||i am a warm-hearted person|||it is worse to be unjust.|||events should occur by careful selection and choice.|||i feel better for having purchased.|||In company, i always wait to be approached|||common sense is frequently questionable|||children often do not make themselves useful enough.|||i am more comfortable with feelings|||i am firm than gentle.|||it is more admirable to his ability to adapt and make do.|||i put more value on open-minded.|||new interactions with others tax your reserves.|||i am a practical sort of person.|||i see how others are useful.|||it is more satisfying to discuss an issue thoroughly.|||what rule me is my head.|||i am comfortable with work that is done on a casual basis.|||i look for whatever turns up.|||i prefer a few friends with more lengthy contact.|||i go more by facts|||i am more interested in production and distribution|||it is more compliment of There is a very logical person.|||i am devoted.|||i prefer tentative and preliminary statement|||i am comfortablebefore a decision|||i find little to say to strangers|||i trust my experience.|||i feel more practical than ingenious.|||the more complimented person is with clear reason.|||i am fair-minded.|||it is preferable to just let things happen.|||things in a relationship should be random and circumstantial.|||when phone bell rings, i hope someone else will answer.|||i feel in myself the a strong sense of reality.|||i drawn to overtones.|||it is wrong to be too objective.|||i am hard-headed.|||i like the situation unstructured and unscheduled.|||i am routinized than whimsical.|||i am easy to approach.|||i prefer the more literal.|||it is harder for me to identify with others.|||i wish for myself the  strength of compassion.|||it is faulty to being critical.|||i prefer unplanned event.|||i am deliberate than spontaneous|||"
6,ENTJ,"I am in the party interact with many, including strangers|||I am speculative than realistic|||it is worst to be �in a rut|||i am more impressed by the emotions.|||i am more drawn towards the convincing.|||I prefer to do work to deadlines.|||i tend to choose things rather carefully.|||In the party, i am stay late, with increasing energy.|||I am attracted to the sensible people.|||i am interested in what is possible|||i am more swayed by circumstances than laws|||in approaching others, i am personal.|||i am leisurely.|||i like things completed.|||in my social group,i am get behind on the news.|||in doing things,i do it the usual way.|||i think writers should �say what they mean and mean what they say�.|||i request harmonious human relationships|||i am comfortable in making logical judgments.|||i want things settled and decided.|||i am serious and determined.|||i am in phoning rarely question that it will all be said.|||facts speak for themselves.|||visionaries are rather fascinating.|||i am a cool-headed person.|||it is worse to be unjust.|||events should occur by careful selection and choice.|||i feel better for having purchased.|||In company, i always initiate conversation.|||common sense is frequently questionable|||children often do not make themselves useful enough.|||i am more comfortable with feelings|||i am gentle than firm.|||it is more admirable to his ability to adapt and make do.|||i put more value on open-minded.|||new interactions with others stimulate and energize me.|||i am a practical sort of person.|||i see how others are useful.|||it is more satisfying to discuss an issue thoroughly.|||what rule me is my head.|||i am comfortable with work that is contracted.|||i look for the orderly.|||i prefer a few friends with more lengthy contact.|||i go more by principles|||i am more interested in design and research|||it is more compliment of There is a very logical person.|||i am unwavering.|||i prefer tentative and preliminary statement|||i am comfortableafter a decision|||i speak easily and at length with strangers.|||i trust my experience.|||i feel more ingenious than practical.|||the more complimented person is with clear reason.|||i am sympathetic.|||it is preferable to just let things happen.|||things in a relationship should be random and circumstantial.|||when phone bell rings, i hope someone else will answer.|||i feel in myself the a strong sense of reality.|||i drawn to fundamentals.|||it is wrong to be too passionate.|||i am soft-hearted.|||i like the situation unstructured and unscheduled.|||i am whimsical than routinized.|||i am somewhat reserved.|||i prefer the more figurative.|||it is harder for me to identify with others.|||i wish for myself the  strength of compassion.|||it is faulty to being indiscriminate.|||i prefer planned event.|||i am spontaneous than deliberate|||"
7,ENTP,"I am in the party interact with many, including strangers|||I am realistic than speculative|||it is worst to be �in a rut|||i am more impressed by the principles.|||i am more drawn towards the convincing.|||I prefer to do work just �whenever�.|||i tend to choose things somewhat impulsively.|||In the party, i am leave early with decreased energy|||I am attracted to the sensible people.|||i am interested in what is actual.|||i am more swayed by circumstances than laws|||in approaching others, i am objective|||i am punctual.|||i like things incomplete.|||in my social group,i am get behind on the news.|||in doing things,i do it your own way.|||i think writers should �say what they mean and mean what they say�.|||i request harmonious human relationships|||i am comfortable in making logical judgments.|||i want things settled and decided.|||i am easy-going|||i am in phoning rehearse what you will say|||facts speak for themselves.|||visionaries are rather fascinating.|||i am a cool-headed person.|||it is worse to be merciless.|||events should occur by careful selection and choice.|||i feel better for having purchased.|||In company, i always initiate conversation.|||common sense is frequently questionable|||children often do not make themselves useful enough.|||i am more comfortable with feelings|||i am gentle than firm.|||it is more admirable to his ability to adapt and make do.|||i put more value on infinite.|||new interactions with others stimulate and energize me.|||i am a practical sort of person.|||i see how others are useful.|||it is more satisfying to discuss an issue thoroughly.|||what rule me is my heart.|||i am comfortable with work that is contracted.|||i look for whatever turns up.|||i prefer a few friends with more lengthy contact.|||i go more by principles|||i am more interested in production and distribution|||it is more compliment of There is a very logical person.|||i am devoted.|||i prefer final and unalterable statement.|||i am comfortablebefore a decision|||i speak easily and at length with strangers.|||i trust my experience.|||i feel more practical than ingenious.|||the more complimented person is with clear reason.|||i am fair-minded.|||it is preferable to just let things happen.|||things in a relationship should be re-negotiable.|||when phone bell rings, i hope someone else will answer.|||i feel in myself the a strong sense of reality.|||i drawn to overtones.|||it is wrong to be too passionate.|||i am hard-headed.|||i like the situation unstructured and unscheduled.|||i am routinized than whimsical.|||i am easy to approach.|||i prefer the more figurative.|||it is harder for me to identify with others.|||i wish for myself the  strength of compassion.|||it is faulty to being indiscriminate.|||i prefer planned event.|||i am spontaneous than deliberate|||"
